,X_WGS84,Y_WGS84,helpau
2015,-106.776762,37.550792,0
2016,-106.77195,49.774063,0
2017,-106.77,55.25,0
2018,-106.767967,32.471855,0
2019,-106.766407,34.308474,0
2020,-106.76603,36.23397,0
2021,-106.748038,39.924709,0
2022,-106.7307,44.3651,0
2023,-106.73,57.87,0
2024,-106.73,56.54,0
2025,-106.725913,36.486472,0
2026,-106.713463,38.569473,0
2027,-106.69775,45.62304,0
2028,-106.696149,37.935682,0
2029,-106.687881,48.365711,0
2030,-106.687683,35.120006,0
2031,-106.6458,39.58633,0
2032,-106.63,36.072,0
2033,-106.628247,51.125964,0
2034,-106.61178,40.59737,0
2035,-106.6067,32.206,0
2036,-106.599717,52.220212,0
2037,-106.579423,49.069432,0
2038,-106.574939,41.260827,0
2039,-106.5658,50.661119,0
2040,-106.5618,37.7772,0
2041,-106.560264,51.851951,0
2042,-106.555722,32.677167,0
2043,-106.536302,39.119144,0
2044,-106.529342,37.352695,0
2045,-106.519176,53.601897,0
2046,-106.51078,31.937708,0
2047,-106.4995,43.4064,0
2048,-106.491433,35.332458,0
2049,-106.48894,38.19351,0
2050,-106.480856,50.965273,0
2051,-106.4714434,34.99862338,0
2052,-106.47,67.7,0
2053,-106.440072,37.166898,0
2054,-106.428525,48.012914,0
2055,-106.427216,44.423897,0
2056,-106.424586,38.844129,0
2057,-106.42381,46.25996,0
2058,-106.42177,35.848438,0
2059,-106.41147,45.32162,0
2060,-106.403618,39.719137,0
2061,-106.402969,34.700159,0
2062,-106.400724,36.230877,0
2063,-106.39,63.78,0
2064,-106.387947,36.969269,0
2065,-106.378919,49.314594,0
2066,-106.3567,37.6703,0
2067,-106.355666,52.630194,0
2068,-106.345,28.8636,0
2069,-106.334975,35.192279,0
2070,-106.321397,39.387456,0
2071,-106.317928,35.675965,0
2072,-106.31088,40.86506,0
2073,-106.30498,52.138334,0
2074,-106.296347,42.837696,0
2075,-106.2925239,47.32133813,0
2076,-106.29025,40.38422,0
2077,-106.28685,37.38597,0
2078,-106.28,59.78,0
2079,-106.28,75.5,0
2080,-106.278561,41.118887,0
2081,-106.26454,47.733374,0
2082,-106.260192,39.0215,0
2083,-106.239067,32.795228,0
2084,-106.21,71.94,0
2085,-106.20683,38.17738,0
2086,-106.2,66.71,0
2087,-106.199,34.9602,0
2088,-106.174133,38.705178,0
2089,-106.160696,37.049434,0
2090,-106.1509532,41.59471008,0
2091,-106.148342,45.569166,0
2092,-106.147553,52.434813,0
2093,-106.147,44.2764,0
2094,-106.13765,40.526787,0
2095,-106.13,29.94,0
2096,-106.13,72.68,0
2097,-106.119554,52.750682,0
2098,-106.1188,43.992,0
2099,-106.114745,36.83291,0
2100,-106.1147,36.5091,0
2101,-106.109239,28.587448,0
2102,-106.10279,40.07305,0
2103,-106.101425,35.976978,0
2104,-106.100429,37.582057,0
2105,-106.1,41.3,0
2106,-106.085289,39.610333,0
2107,-106.046751,35.532075,0
2108,-106.025255,37.283897,0
2109,-106.01532,39.21443,0
2110,-106.014109,33.351015,0
2111,-106.007792,50.242975,0
2112,-106.004425,38.54258,0
2113,-106,54,0
2114,-105.988434,35.709074,0
2115,-105.981031,38.849269,0
2116,-105.98,49.63,0
2117,-105.97,62.21,0
2118,-105.947769,52.143964,0
2119,-105.9476,43.6718,0
2120,-105.938348,39.93832,0
2121,-105.92713,33.692847,0
2122,-105.904442,32.976412,0
2123,-105.879058,31.826638,0
2124,-105.868254,37.475268,0
2125,-105.868167,35.981967,0
2126,-105.85446,40.27953,0
2127,-105.848,40.9084,0
2128,-105.842783,38.406571,0
2129,-105.83928,33.475655,0
2130,-105.8329404,45.76069578,0
2131,-105.83077,36.179099,0
2132,-105.830605,46.440563,0
2133,-105.828697,39.067032,0
2134,-105.828371,37.112527,0
2135,-105.8245157,44.52895299,0
2136,-105.823892,39.491803,0
2137,-105.81,64.09,0
2138,-105.80654,38.187727,0
2139,-105.789404,32.55045,0
2140,-105.78694,37.95843,0
2141,-105.78,65.6,0
2142,-105.775736,32.829946,0
2143,-105.771707,34.422781,0
2144,-105.767254,35.569622,0
2145,-105.76251,47.28693,0
2146,-105.75878,34.22533,0
2147,-105.757225,47.629627,0
2148,-105.741072,42.841797,0
2149,-105.731559,53.225029,0
2150,-105.7262,44.9097,0
2151,-105.72585,39.696095,0
2152,-105.717487,50.75105,0
2153,-105.710949,33.952038,0
2154,-105.71,70.48,0
2155,-105.71,55.74,0
2156,-105.6989,41.1675,0
2157,-105.6913,39.3393,0
2158,-105.67303,33.310141,0
2159,-105.67,61.64,0
2160,-105.661866,36.764289,0
2161,-105.633759,35.009493,0
2162,-105.632175,35.866736,0
2163,-105.62402,42.4073,0
2164,-105.6133,33.0252,0
2165,-105.60999,41.419023,0
2166,-105.5892,43.4207,0
2167,-105.587875,40.400638,0
2168,-105.58379,38.4026,0
2169,-105.582359,44.450197,0
2170,-105.5814,40.9084,0
2171,-105.574715,39.991009,0
2172,-105.573159,38.166953,0
2173,-105.567422,46.63198,0
2174,-105.566711,36.361437,0
2175,-105.566128,40.208872,0
2176,-105.562965,35.430697,0
2177,-105.553033,39.506384,0
2178,-105.550507,46.261482,0
2179,-105.545,32.77,0
2180,-105.535033,50.265537,0
2181,-105.523389,33.498834,0
2182,-105.52,71.43,0
2183,-105.511772,44.265135,0
2184,-105.5,56.79,0
2185,-105.499788,37.752947,0
2186,-105.498017,26.448555,0
2187,-105.48,67.81,0
2188,-105.47995,35.688367,0
2189,-105.479106,36.594708,0
2190,-105.47493,40.564522,0
2191,-105.469966,32.460206,0
2192,-105.4662303,44.96016225,0
2193,-105.460478,39.137676,0
2194,-105.4405,44.6292,0
2195,-105.44,73.33,0
2196,-105.4393,36.9528,0
2197,-105.426546,37.429006,0
2198,-105.413625,51.219554,0
2199,-105.3949,43.9639,0
2200,-105.380856,41.162064,0
2201,-105.3705,52.202081,0
2202,-105.355161,39.833261,0
2203,-105.34917,40.95472,0
2204,-105.333977,50.584459,0
2205,-105.332689,35.266575,0
2206,-105.32386,38.457934,0
2207,-105.32228,39.41232,0
2208,-105.31221,46.82202,0
2209,-105.31,34.99,0
2210,-105.309722,42.414167,0
2211,-105.297647,36.344503,0
2212,-105.28896,47.31093,0
2213,-105.2867,41.8597,0
2214,-105.285351,38.929033,0
2215,-105.270236,40.211299,0
2216,-105.2568,42.233,0
2217,-105.248908,35.508975,0
2218,-105.2458,36.7583,0
2219,-105.239371,43.655489,0
2220,-105.237409,37.599319,0
2221,-105.232445,36.172667,0
2222,-105.228118,40.424059,0
2223,-105.219065,49.217575,0
2224,-105.219064,50.023847,0
2225,-105.211657,40.030813,0
2226,-105.201492,36.538094,0
2227,-105.19697,40.79346,0
2228,-105.193062,51.435176,0
2229,-105.18958,39.69503,0
2230,-105.18717,39.107595,0
2231,-105.18056,34.59334,0
2232,-105.170822,32.891483,0
2233,-105.17,58.48,0
2234,-105.168825,35.889509,0
2235,-105.164137,50.98775,0
2236,-105.129475,37.32172,0
2237,-105.12882,48.80391,0
2238,-105.125474,38.067302,0
2239,-105.11017,34.13268,0
2240,-105.10771,39.866787,0
2241,-105.104141,40.608294,0
2242,-105.076616,49.723051,0
2243,-105.076454,33.66372,0
2244,-105.0748,23.8853,0
2245,-105.06,65.56,0
2246,-105.052673,42.984034,0
2247,-105.03497,46.42996,0
2248,-105.01752,35.07937,0
2249,-105.010349,38.790517,0
2250,-105.00798,37.87983,0
2251,-105.002444,36.925028,0
2252,-105.000047,41.000314,0
2253,-104.99015,34.899338,0
2254,-104.987111,40.168905,0
2255,-104.98,60.77,0
2256,-104.98,62.44,0
2257,-104.979575,38.980038,0
2258,-104.97573,38.25163,0
2259,-104.960808,42.130318,0
2260,-104.956334,35.593637,0
2261,-104.95222,41.7864,0
2262,-104.950885,39.535209,0
2263,-104.95,67.39,0
2264,-104.94997,42.41608,0
2265,-104.943174,32.139827,0
2266,-104.939346,36.366238,0
2267,-104.936161,27.311795,0
2268,-104.9209,37.14811,0
2269,-104.912558,49.025239,0
2270,-104.907727,50.76677,0
2271,-104.901024,47.272427,0
2272,-104.894966,39.787474,0
2273,-104.8898,41.544,0
2274,-104.887208,38.624217,0
2275,-104.8855,44.7949,0
2276,-104.87,63.47,0
2277,-104.852886,36.774803,0
2278,-104.844766,37.598716,0
2279,-104.843627,33.370766,0
2280,-104.840738,32.381588,0
2281,-104.839256,51.240424,0
2282,-104.8367379,44.59007826,0
2283,-104.830298,38.044062,0
2284,-104.8195,40.8648,0
2285,-104.8181,49.255478,0
2286,-104.81123,36.18782,0
2287,-104.809829,54.192529,0
2288,-104.79,59.85,0
2289,-104.7872,23.9708,0
2290,-104.779879,31.983038,0
2291,-104.779346,41.108235,0
2292,-104.774476,39.389414,0
2293,-104.76,64.8,0
2294,-104.76,56.73,0
2295,-104.750896,37.813403,0
2296,-104.749902,39.177591,0
2297,-104.748695,38.935017,0
2298,-104.741556,38.230387,0
2299,-104.725658,41.97651,0
2300,-104.723737,40.413679,0
2301,-104.721521,50.565864,0
2302,-104.709873,32.232056,0
2303,-104.702,36.017,0
2304,-104.700012,39.576438,0
2305,-104.693828,35.521234,0
2306,-104.68579,37.12738,0
2307,-104.677107,40.719833,0
2308,-104.675682,31.112872,0
2309,-104.669,34.936,0
2310,-104.6534035,46.41685008,0
2311,-104.650569,38.628605,0
2312,-104.6269,42.6452,0
2313,-104.6115679,47.69003775,0
2314,-104.609854,50.788436,0
2315,-104.606152,39.96217,0
2316,-104.6039327,44.73846857,0
2317,-104.594195,36.558888,0
2318,-104.583464,44.402292,0
2319,-104.56,69.82,0
2320,-104.5517363,46.06350194,0
2321,-104.547916,44.920411,0
2322,-104.535641,36.776457,0
2323,-104.532566,42.209103,0
2324,-104.525,39.738333,0
2325,-104.523567,38.843589,0
2326,-104.5172909,48.14719814,0
2327,-104.515327,45.516823,0
2328,-104.49978,47.10509,0
2329,-104.4918932,48.37841837,0
2330,-104.471578,32.109952,0
2331,-104.45968,48.56217,0
2332,-104.4518235,43.34163042,0
2333,-104.45104,40.97506,0
2334,-104.4427456,47.9084586,0
2335,-104.432867,45.835076,0
2336,-104.403,35.909,0
2337,-104.401685,33.457074,0
2338,-104.39965,44.1043,0
2339,-104.393939,36.973289,0
2340,-104.393345,38.456522,0
2341,-104.39213,34.61309,0
2342,-104.389516,39.347131,0
2343,-104.384392,50.472197,0
2344,-104.378967,37.941336,0
2345,-104.35912,41.4536,0
2346,-104.342916,40.645295,0
2347,-104.3426,44.583,0
2348,-104.3319,43.6151,0
2349,-104.32,66.53,0
2350,-104.315895,39.0355,0
2351,-104.305625,39.569988,0
2352,-104.29469,44.406346,0
2353,-104.2889,41.1725,0
2354,-104.272768,36.084233,0
2355,-104.2714,37.1733,0
2356,-104.2712478,46.04593359,0
2357,-104.267428,50.725757,0
2358,-104.222927,41.71316,0
2359,-104.221754,30.591561,0
2360,-104.218277,32.428741,0
2361,-104.21797,42.022028,0
2362,-104.204941,43.8547,0
2363,-104.2039,44.2385,0
2364,-104.18827,47.1153,0
2365,-104.18,79.12,0
2366,-104.179412,35.394225,0
2367,-104.1766,46.5046,0
2368,-104.15633,47.35483,0
2369,-104.15,63.59,0
2370,-104.1123,38.1571,0
2371,-104.093764,32.279542,0
2372,-104.092305,40.381153,0
2373,-104.071464,31.916078,0
2374,-104.070367,35.092261,0
2375,-104.07,64.96,0
2376,-104.0699202,44.07708625,0
2377,-104.062222,24.590833,0
2378,-104.02078,30.304164,0
2379,-104.01279,43.55129,0
2380,-104.0028,37.0392,0
2381,-103.987542,40.81688,0
2382,-103.977005,39.505805,0
2383,-103.97431,45.54998,0
2384,-103.97421,44.57269,0
2385,-103.97417,45.1738,0
2386,-103.967945,34.449526,0
2387,-103.967056,47.858727,0
2388,-103.96,60.84,0
2389,-103.934335,41.762876,0
2390,-103.925698,38.472385,0
2391,-103.92,57.99,0
2392,-103.9196501,46.29396463,0
2393,-103.917837,35.735591,0
2394,-103.91127,37.33952,0
2395,-103.905834,44.33688,0
2396,-103.898806,50.792284,0
2397,-103.889425,38.284556,0
2398,-103.88375,41.54178,0
2399,-103.88271,42.72341,0
2400,-103.88028,36.87278,0
2401,-103.875818,43.813393,0
2402,-103.87089,38.7091,0
2403,-103.853972,35.268972,0
2404,-103.85,49.67,0
2405,-103.85,20.6,0
2406,-103.84806,44.73173,0
2407,-103.84,59.21,0
2408,-103.84,55.36,0
2409,-103.83669,30.541148,0
2410,-103.82764,43.29724,0
2411,-103.82723,36.05608,0
2412,-103.826778,39.315234,0
2413,-103.8177349,46.96334332,0
2414,-103.80971,41.22171,0
2415,-103.8,67.13,0
2416,-103.79206,42.06044,0
2417,-103.768745,31.6745,0
2418,-103.756333,44.177081,0
2419,-103.733771,30.99203,0
2420,-103.73,56.69,0
2421,-103.722117,37.119257,0
2422,-103.717156,42.565666,0
2423,-103.710294,41.829482,0
2424,-103.7007,38.89415,0
2425,-103.698556,52.548553,0
2426,-103.690445,35.904612,0
2427,-103.69,62.29,0
2428,-103.6892,40.8997,0
2429,-103.67861,39.47444,0
2430,-103.66751,44.41844,0
2431,-103.65,53.84,0
2432,-103.6494,35.7075,0
2433,-103.640805,36.544278,0
2434,-103.63185,34.214588,0
2435,-103.6287,42.8416,0
2436,-103.616983,48.202263,0
2437,-103.609948,37.617251,0
2438,-103.601663,25.897315,0
2439,-103.600747,30.281542,0
2440,-103.59514,43.88681,0
2441,-103.594907,47.328678,0
2442,-103.594247,40.2544,0
2443,-103.584724,39.159721,0
2444,-103.579684,41.583907,0
2445,-103.567627,30.047572,0
2446,-103.56391,43.60673,0
2447,-103.562387,34.025745,0
2448,-103.558585,33.333092,0
2449,-103.5514,42.3347,0
2450,-103.54602,45.58454,0
2451,-103.527139,41.951257,0
2452,-103.50611,38.715,0
2453,-103.4965,37.8033,0
2454,-103.492917,35.336167,0
2455,-103.485131,46.988567,0
2456,-103.47907,43.1786,0
2457,-103.474735,45.841172,0
2458,-103.467993,42.663643,0
2459,-103.467595,40.973017,0
2460,-103.46727,29.491787,0
2461,-103.466128,37.011328,0
2462,-103.46,65.98,0
2463,-103.4503,34.9242,0
2464,-103.449695,36.828028,0
2465,-103.443448,47.606916,0
2466,-103.431074,38.043153,0
2467,-103.421624,44.470177,0
2468,-103.410509,43.396804,0
2469,-103.39368,44.17878,0
2470,-103.388808,29.234812,0
2471,-103.371149,34.176681,0
2472,-103.37106,43.97394,0
2473,-103.36828,39.741233,0
2474,-103.35889,37.17577,0
2475,-103.35062,32.1558,0
2476,-103.35,51.25,0
2477,-103.310857,46.387184,0
2478,-103.30703,39.127899,0
2479,-103.30537,46.78452,0
2480,-103.3024,43.76519,0
2481,-103.302195,36.567917,0
2482,-103.27,49.32,0
2483,-103.265232,40.795585,0
2484,-103.26058,42.44451,0
2485,-103.257462,34.390201,0
2486,-103.25233,40.16009,0
2487,-103.2478837,47.47676563,0
2488,-103.245845,38.82808,0
2489,-103.23889,23.60972,0
2490,-103.213336,29.826983,0
2491,-103.21306,34.67437,0
2492,-103.1956117,46.58403768,0
2493,-103.19212,37.33677,0
2494,-103.19,78.89,0
2495,-103.18139,24.21333,0
2496,-103.1808,40.62,0
2497,-103.179795,32.698508,0
2498,-103.177148,45.525991,0
2499,-103.173294,29.207166,0
2500,-103.16023,35.86909,0
2501,-103.16,64.61,0
2502,-103.16,63.59,0
2503,-103.151917,48.026467,0
2504,-103.122572,38.091435,0
2505,-103.114349,41.677142,0
2506,-103.107977,38.986351,0
2507,-103.0915,36.4244,0
2508,-103.090491,41.154355,0
2509,-103.09044,37.139637,0
2510,-103.083017,44.028881,0
2511,-103.08,60.77,0
2512,-103.073222,36.640612,0
2513,-103.07,27.74,0
2514,-103.055724,43.643761,0
2515,-103.04353,36.24725,0
2516,-103.042582,32.122868,0
2517,-103.04,52.96,0
2518,-103.034408,47.332753,0
2519,-103.02689,37.91273,0
2520,-103.00296,42.4951,0
2521,-103.00063,42.797447,0
2522,-103,67.24,0
2523,-102.990502,48.270346,0
2524,-102.974846,37.462034,0
2525,-102.97382,41.45792,0
2526,-102.9625,40.10541,0
2527,-102.906335,39.293736,0
2528,-102.902268,34.865281,0
2529,-102.899605,48.453728,0
2530,-102.885973,32.54463,0
2531,-102.883857,36.847013,0
2532,-102.856665,39.822794,0
2533,-102.856597,42.337613,0
2534,-102.8527,41.98732,0
2535,-102.849078,43.90441,0
2536,-102.84403,47.861767,0
2537,-102.815209,40.828467,0
2538,-102.794343,46.889742,0
2539,-102.790903,30.894873,0
2540,-102.784969,38.407938,0
2541,-102.764302,37.559331,0
2542,-102.763194,46.399444,0
2543,-102.753737,33.958572,0
2544,-102.752227,20.822138,0
2545,-102.75,57.26,0
2546,-102.74428,41.16975,0
2547,-102.743145,37.018187,0
2548,-102.714142,44.605209,0
2549,-102.71228,36.729302,0
2550,-102.7,59.32,0
2551,-102.7,56.24,0
2552,-102.680594,32.117624,0
2553,-102.673317,48.124753,0
2554,-102.673202,47.34219,0
2555,-102.66639,38.79083,0
2556,-102.662647,50.595564,0
2557,-102.651115,32.647251,0
2558,-102.62,62.25,0
2559,-102.617144,37.366682,0
2560,-102.611558,33.349362,0
2561,-102.60166,42.06831,0
2562,-102.59739,40.94752,0
2563,-102.592144,33.786979,0
2564,-102.575807,39.431816,0
2565,-102.566842,43.69847,0
2566,-102.55338,37.64079,0
2567,-102.551186,49.706085,0
2568,-102.540313,45.570642,0
2569,-102.5108,36.8892,0
2570,-102.51,65.53,0
2571,-102.51,54.87,0
2572,-102.505233,45.838118,0
2573,-102.49611,38.54139,0
2574,-102.47477,47.97722,0
2575,-102.467973,43.273228,0
2576,-102.46788,39.77399,0
2577,-102.4667146,46.10964309,0
2578,-102.46027,42.46183,0
2579,-102.452653,48.590947,0
2580,-102.444183,30.24898,0
2581,-102.4309,46.90248,0
2582,-102.42492,41.9399,0
2583,-102.422161,35.154645,0
2584,-102.398262,43.870874,0
2585,-102.39232,48.329072,0
2586,-102.381267,44.072045,0
2587,-102.36,66.55,0
2588,-102.35361,38.81583,0
2589,-102.34707,41.61503,0
2590,-102.34068,40.98831,0
2591,-102.3358943,47.35269065,0
2592,-102.32,78.62,0
2593,-102.315528,35.742358,0
2594,-102.314326,31.900881,0
2595,-102.307321,39.422791,0
2596,-102.28644,43.03912,0
2597,-102.28,60.88,0
2598,-102.27689,40.583521,0
2599,-102.27611,22.36083,0
2600,-102.25757,32.699487,0
2601,-102.231846,31.396122,0
2602,-102.193895,21.979862,0
2603,-102.182821,39.605353,0
2604,-102.17,49.23,0
2605,-102.16798,46.69561,0
2606,-102.164503,35.495839,0
2607,-102.161889,43.9759,0
2608,-102.15932,45.75261,0
2609,-102.152633,47.624471,0
2610,-102.13415,41.31688,0
2611,-102.13,58.9,0
2612,-102.13,52.16,0
2613,-102.114269,50.530419,0
2614,-102.113007,34.913477,0
2615,-102.10817,47.8042,0
2616,-102.105308,34.526518,0
2617,-102.09,72.72,0
2618,-102.08618,41.09213,0
2619,-102.049275,49.734709,0
2620,-102.042197,37.068244,0
2621,-102.03796,37.49643,0
2622,-102.03445,39.33272,0
2623,-102.034236,39.016832,0
2624,-102.027412,33.847615,0
2625,-102.026819,39.942619,0
2626,-102.01722,42.91929,0
2627,-102.00017,45.03634,0
2628,-101.999579,30.827044,0
2629,-101.970856,32.040013,0
2630,-101.948644,33.541679,0
2631,-101.943265,33.065503,0
2632,-101.935986,43.755271,0
2633,-101.932262,35.139348,0
2634,-101.93141,39.69872,0
2635,-101.927163,35.375266,0
2636,-101.914392,47.283628,0
2637,-101.86606,44.53354,0
2638,-101.853301,41.237529,0
2639,-101.852302,50.312466,0
2640,-101.850953,45.503487,0
2641,-101.850536,50.694963,0
2642,-101.817245,45.968803,0
2643,-101.815396,37.02035,0
2644,-101.800808,30.469926,0
2645,-101.796359,50.917788,0
2646,-101.78094,39.18591,0
2647,-101.780228,46.864862,0
2648,-101.777515,34.456217,0
2649,-101.773464,43.998208,0
2650,-101.77,53.89,0
2651,-101.763084,40.093769,0
2652,-101.75438,37.82939,0
2653,-101.75,64.16,0
2654,-101.745341,33.256565,0
2655,-101.725145,35.541022,0
2656,-101.719322,50.083542,0
2657,-101.700438,31.886551,0
2658,-101.69157,41.39777,0
2659,-101.67934,38.46951,0
2660,-101.679326,31.026722,0
2661,-101.647568,34.937452,0
2662,-101.645625,33.493504,0
2663,-101.64323,40.6039,0
2664,-101.6314,37.30626,0
2665,-101.6314,37.12644,0
2666,-101.627319,34.021837,0
2667,-101.625167,47.513858,0
2668,-101.62349,39.67611,0
2669,-101.61389,21.73222,0
2670,-101.610165,43.256116,0
2671,-101.59778,37.98231,0
2672,-101.58861,32.80712,0
2673,-101.588051,40.853307,0
2674,-101.575468,48.430656,0
2675,-101.560128,43.823387,0
2676,-101.558537,40.434608,0
2677,-101.53451,42.45523,0
2678,-101.5341,30.127164,0
2679,-101.521725,31.770485,0
2680,-101.52,66.29,0
2681,-101.50469,37.58464,0
2682,-101.50221,41.2108,0
2683,-101.49,18.8,0
2684,-101.48,63.2,0
2685,-101.45672,34.54165,0
2686,-101.4267,37.8086,0
2687,-101.426567,47.204625,0
2688,-101.4177071,46.51077709,0
2689,-101.411255,46.859476,0
2690,-101.4003781,50.94988339,0
2691,-101.389947,33.324805,0
2692,-101.38594,37.04479,0
2693,-101.38364,41.55199,0
2694,-101.372041,39.341009,0
2695,-101.366811,35.109287,0
2696,-101.36094,38.7891,0
2697,-101.360429,33.891366,0
2698,-101.3604,39.80656,0
2699,-101.35803,38.58546,0
2700,-101.35481,42.0418,0
2701,-101.332511,37.406524,0
2702,-101.329694,50.399028,0
2703,-101.321817,29.694216,0
2704,-101.31758,48.27592,0
2705,-101.316973,32.24698,0
2706,-101.31181,44.72635,0
2707,-101.31144,44.52409,0
2708,-101.30611,46.14061,0
2709,-101.28,25.41,0
2710,-101.27397,44.930086,0
2711,-101.271531,43.774,0
2712,-101.252175,50.696329,0
2713,-101.250047,49.04791,0
2714,-101.25,53.83,0
2715,-101.242511,47.577814,0
2716,-101.23989,37.95262,0
2717,-101.235593,51.388677,0
2718,-101.227487,46.726967,0
2719,-101.216726,30.704281,0
2720,-101.21415,47.07293,0
2721,-101.197037,27.895404,0
2722,-101.18,57.15,0
2723,-101.178488,39.538837,0
2724,-101.14922,29.966955,0
2725,-101.14647,37.78328,0
2726,-101.14,78.36,0
2727,-101.133702,41.133935,0
2728,-101.133247,31.433328,0
2729,-101.131311,31.149519,0
2730,-101.125891,49.364138,0
2731,-101.124703,50.122242,0
2732,-101.10905,22.02021366,0
2733,-101.106049,33.049599,0
2734,-101.10299,37.40658,0
2735,-101.1,60.32,0
2736,-101.098456,34.444786,0
2737,-101.093688,33.461429,0
2738,-101.072066,43.009542,0
2739,-101.06,59.24,0
2740,-101.033919,49.16267,0
2741,-101.0321071,25.35368871,0
2742,-101.023486,48.099732,0
2743,-101.010372,38.86958,0
2744,-101.00663,43.29409,0
2745,-101.003168,36.616004,0
2746,-100.98262,39.12923,0
2747,-100.9759036,47.46245741,0
2748,-100.967313,31.835048,0
2749,-100.96667,21.21611,0
2750,-100.963972,40.649297,0
2751,-100.95766,41.72665,0
2752,-100.955,37.2603,0
2753,-100.95,65.51,0
2754,-100.95,67.05,0
2755,-100.9443,40.91549,0
2756,-100.9374399,47.22639789,0
2757,-100.931629,29.311839,0
2758,-100.91576,38.63116,0
2759,-100.915695,46.765019,0
2760,-100.91,62.56,0
2761,-100.899192,28.440088,0
2762,-100.888639,34.535524,0
2763,-100.888199,34.937829,0
2764,-100.885072,40.234479,0
2765,-100.873246,35.213053,0
2766,-100.87054,37.56194,0
2767,-100.8655,38.15462,0
2768,-100.865452,37.901017,0
2769,-100.857833,36.373883,0
2770,-100.843708,36.042784,0
2771,-100.841897,49.573842,0
2772,-100.828786,25.367674,0
2773,-100.827188,33.628441,0
2774,-100.80988,45.82468,0
2775,-100.800216,35.43653,0
2776,-100.7992833,46.01197178,0
2777,-100.79154,45.33708,0
2778,-100.79,23.27,0
2779,-100.7898718,21.86272171,0
2780,-100.7823931,47.03359896,0
2781,-100.782131,40.021902,0
2782,-100.775181,37.131929,0
2783,-100.764503,38.795412,0
2784,-100.763237,29.153767,0
2785,-100.7503654,51.63289103,0
2786,-100.749175,48.12305,0
2787,-100.74,50.925,0
2788,-100.734691,31.184067,0
2789,-100.72987,40.73774,0
2790,-100.716637,41.21183,0
2791,-100.713256,46.643542,0
2792,-100.69568,38.46108,0
2793,-100.692673,40.352317,0
2794,-100.68699,41.48014,0
2795,-100.679972,24.791064,0
2796,-100.665419,47.838058,0
2797,-100.65797,43.30411,0
2798,-100.65452,47.47109,0
2799,-100.64474,38.63943,0
2800,-100.637201,30.714604,0
2801,-100.625,50.203806,0
2802,-100.618693,49.040546,0
2803,-100.617795,34.828185,0
2804,-100.61,58.14,0
2805,-100.593147,45.707582,0
2806,-100.571662,37.315173,0
2807,-100.560775,32.736699,0
2808,-100.5563,37.07178,0
2809,-100.55042,45.39826,0
2810,-100.55038,43.02238,0
2811,-100.550236,41.932029,0
2812,-100.55,55.61,0
2813,-100.54654,48.34574,0
2814,-100.544931,31.528102,0
2815,-100.537176,48.569451,0
2816,-100.52813,37.86371,0
2817,-100.52795,39.76411,0
2818,-100.5228,36.8299,0
2819,-100.520332,36.616252,0
2820,-100.52,50.72,0
2821,-100.5166,38.95939,0
2822,-100.516542,46.841488,0
2823,-100.510981,42.486972,0
2824,-100.510462,49.52468,0
2825,-100.502637,42.824978,0
2826,-100.500253,33.057597,0
2827,-100.49747,31.135257,0
2828,-100.488105,32.429388,0
2829,-100.4769,45.02171,0
2830,-100.462012,29.601335,0
2831,-100.457497,46.44405,0
2832,-100.45456,42.20736,0
2833,-100.454067,25.002841,0
2834,-100.45016,38.48224,0
2835,-100.45,72.42,0
2836,-100.44025,35.35715,0
2837,-100.42897,30.157108,0
2838,-100.42532,44.56266,0
2839,-100.398073,45.230666,0
2840,-100.392178,25.742394,0
2841,-100.389874,44.070578,0
2842,-100.385033,47.123031,0
2843,-100.381767,35.735307,0
2844,-100.36305,37.1703,0
2845,-100.355914,34.117319,0
2846,-100.34417,39.34822,0
2847,-100.34,61.42,0
2848,-100.34,54.3,0
2849,-100.33998,39.88732,0
2850,-100.3396,37.44422,0
2851,-100.33643,43.36221,0
2852,-100.32617,37.63514,0
2853,-100.314378,49.130647,0
2854,-100.3,64.12,0
2855,-100.2875128,48.4649807,0
2856,-100.286584,44.340648,0
2857,-100.274368,45.500522,0
2858,-100.267972,34.377441,0
2859,-100.267942,46.690089,0
2860,-100.26688,42.8785,0
2861,-100.261947,47.369625,0
2862,-100.261134,25.334068,0
2863,-100.2520393,46.26962345,0
2864,-100.247388,39.574008,0
2865,-100.24688,37.80844,0
2866,-100.246667,50.85,0
2867,-100.239064,39.071906,0
2868,-100.217051,25.854445,0
2869,-100.202042,51.26608,0
2870,-100.201049,32.181897,0
2871,-100.19119,38.78345,0
2872,-100.18411,35.884974,0
2873,-100.183597,25.590572,0
2874,-100.15978,40.88939,0
2875,-100.150445,30.481974,0
2876,-100.14918,37.32552,0
2877,-100.12504,41.84088,0
2878,-100.121658,28.631436,0
2879,-100.120246,41.529877,0
2880,-100.11407,37.02613,0
2881,-100.107978,29.860579,0
2882,-100.104697,49.263931,0
2883,-100.09281,49.665153,0
2884,-100.086808,42.233876,0
2885,-100.07412,39.36393,0
2886,-100.06957,45.82235,0
2887,-100.066917,45.311934,0
2888,-100.061096,49.049172,0
2889,-100.05813,43.3258,0
2890,-100.046547,43.716372,0
2891,-100.0419,38.05469,0
2892,-100.034892,42.785835,0
2893,-100.03309,47.96106,0
2894,-100.03,52.77,0
2895,-100.03,78.2,0
2896,-100.01667,37.81078,0
2897,-100.005036,50.228395,0
